image,modal,split,image_path,mask_path,width,height,scale,global_hfr,full_power,high_power,interior_hfr,boundary_hfr,near_background_hfr,interior_freq_std,boundary_freq_std,near_background_freq_std,boundary_freq_gap,interior_points,boundary_points,near_background_points
gas_33319,WL,train,dataset\WL\train\images\gas_33319.jpg,dataset\WL\train\masks\gas_33319.png,433,367,0.344390869140625,6.0510423468855436e-05,954618643.8304037,57764.37838944221,0.00017916522890152443,0.00023423231152585661,0.00022995664306002983,0.00010294909939734816,0.00012197436137423191,0.0001614797217319131,5.934275109015897e-05,256,256,256
gas_33323,WL,train,dataset\WL\train\images\gas_33323.jpg,dataset\WL\train\masks\gas_33323.png,433,368,0.3534698486328125,8.354960386704964e-05,871347635.6940866,72800.7497927312,9.120730928538606e-05,0.00015411374787645458,0.000189296029997917,6.206393579735705e-05,0.00011272651073029752,0.00022978941427912844,9.808872071253094e-05,256,256,256
gas_33331,WL,train,dataset\WL\train\images\gas_33331.jpg,dataset\WL\train\masks\gas_33331.png,1080,934,0.185028076171875,3.044212181970449e-05,1281164804.007812,39001.37503472364,0.00014264602960925316,0.00012119752730550225,8.013393994540726e-05,7.615107290330757e-05,8.07751045443756e-05,5.848865827740956e-05,6.25120896638459e-05,256,256,256
gas_33338,WL,train,dataset\WL\train\images\gas_33338.jpg,dataset\WL\train\masks\gas_33338.png,432,367,0.3564910888671875,7.700411917271608e-05,580531932.5084199,44703.35011444554,0.00028459224131382034,0.00020953569561859328,0.0002034761905042478,0.00016319984920335623,0.00017158277104622718,0.00016343967441249656,8.111605080957253e-05,256,256,256
gas_33367,WL,train,dataset\WL\train\images\gas_33367.jpg,dataset\WL\train\masks\gas_33367.png,407,367,0.7733917236328125,2.9527470155484176e-05,586549430.3908957,17319.320800583417,0.000261446179818991,0.0005436454982455348,0.0009434384357433045,0.00030241238932656416,0.00040649763470545494,0.0005701027834204873,0.0006819922559243135,256,256,256
gas_33368,WL,train,dataset\WL\train\images\gas_33368.jpg,dataset\WL\train\masks\gas_33368.png,431,367,0.2816314697265625,2.090748782842455e-05,450875252.0966399,9426.668845348348,0.0002658971905811037,0.0004226135269149354,0.0004571802313088578,0.00018187209739589042,0.0003690900394678958,0.0005193315577514912,0.00019128304072775411,256,256,256
gas_33388,WL,train,dataset\WL\train\images\gas_33388.jpg,dataset\WL\train\masks\gas_33388.png,433,367,0.3607177734375,8.889845466046995e-05,432580074.1814379,38455.70011164129,0.00025535597530015875,0.00037121382117819793,0.00033245046339897455,0.00017638040119797855,0.0002952647273938297,0.00029113797726632,0.00015462120365726257,256,256,256
gas_33394,WL,train,dataset\WL\train\images\gas_33394.jpg,dataset\WL\train\masks\gas_33394.png,432,367,0.4240264892578125,4.979141085322832e-05,337202707.8500884,16789.79856738487,0.00014197228027923876,0.00020209319786495167,0.0002397150123665571,0.00012645734047552702,0.00015945814640448938,0.00021059066547618208,9.774273208731834e-05,256,256,256
gas_33415,WL,train,dataset\WL\train\images\gas_33415.jpg,dataset\WL\train\masks\gas_33415.png,429,365,0.4969940185546875,7.500327229255855e-05,286037692.88685894,21453.76296552832,0.00017726691918551815,0.00017499503043365148,0.00020405412789722597,0.00015822314997623508,0.00018480872936645589,0.0001621498013984452,3.133098621544117e-05,256,256,256
gas_33421,WL,train,dataset\WL\train\images\gas_33421.jpg,dataset\WL\train\masks\gas_33421.png,431,367,0.448944091796875,7.03489413759055e-05,634346487.5749326,44625.6038664205,0.000109799923403669,0.000442891467633587,0.0006186313529109838,0.00012767580585289724,0.0003319197642783001,0.000518045660801208,0.0005088314295073148,256,256,256
gas_33431,WL,train,dataset\WL\train\images\gas_33431.jpg,dataset\WL\train\masks\gas_33431.png,430,367,0.2822265625,2.047005365739178e-05,351412455.6814763,7193.431823675631,0.00012502177397585043,0.00015808064328978554,0.00019810909248274794,0.00011881980723124646,0.00024328136740889452,0.00038175661609806576,7.30873185068975e-05,256,256,256
gas_33436,WL,train,dataset\WL\train\images\gas_33436.jpg,dataset\WL\train\masks\gas_33436.png,432,368,0.2328948974609375,4.5774977618690874e-05,1437643294.542837,65808.08963135937,6.19169776376459e-05,0.0001652244528690226,0.00017982436929641203,6.166422206508163e-05,0.00012051393142157924,0.00021339629772709767,0.00011790739165876614,256,256,256
gas_33442,WL,train,dataset\WL\train\images\gas_33442.jpg,dataset\WL\train\masks\gas_33442.png,432,367,0.3228912353515625,4.65629981773656e-05,432917960.7646291,20157.958218032258,0.00020435110031308826,0.00021237520485448816,0.0002506460669556322,0.00011487057598792572,0.00017236228391015004,0.0002171160274953943,4.629496664254395e-05,256,256,256
gas_33455,WL,train,dataset\WL\train\images\gas_33455.jpg,dataset\WL\train\masks\gas_33455.png,433,367,0.2872467041015625,7.356097764805203e-05,823809102.2822607,60600.20295924718,0.00010405372210792286,0.00027430140565931854,0.000430979999185551,0.00011749222131851422,0.0003052513776851693,0.0005598235739121735,0.00032692627707762816,256,256,256
gas_33460,WL,train,dataset\WL\train\images\gas_33460.jpg,dataset\WL\train\masks\gas_33460.png,1078,934,0.0832672119140625,0.00013905683893770024,249343512.5114341,34672.920659462936,0.00030907135904831805,0.00037372527005575206,0.000357220799954181,0.0002630244271064015,0.0003051275492608339,0.0003182357609331212,8.115838110900504e-05,256,256,256
gas_33472,WL,train,dataset\WL\train\images\gas_33472.jpg,dataset\WL\train\masks\gas_33472.png,431,367,0.2223663330078125,9.9453622738635e-05,315018393.3992157,31329.720452856505,0.00014792620321131273,0.00020506219839606525,0.00020966208750404806,0.0001500228823732149,0.0002856242659944186,0.00028726205309870505,6.173588429273533e-05,256,256,256
gas_33473,WL,train,dataset\WL\train\images\gas_33473.jpg,dataset\WL\train\masks\gas_33473.png,432,367,0.232391357421875,5.107156573848086e-05,1013638376.9255513,51768.09900220034,0.00017253254506363982,0.0003764791166396506,0.00041885715433387854,0.00013297388951926452,0.0003567135996551277,0.00038936821114866286,0.0002463246092702387,256,256,256
gas_33476,WL,train,dataset\WL\train\images\gas_33476.jpg,dataset\WL\train\masks\gas_33476.png,434,367,0.56341552734375,4.039929304362169e-05,829783181.6198695,33522.65391692986,7.690286440405455e-05,0.00014890351387490759,0.00017983849328672463,7.382143671019743e-05,0.0001454467353816122,0.00017946695105954466,0.00010293562888267008,256,256,256
gas_33481,WL,train,dataset\WL\train\images\gas_33481.jpg,dataset\WL\train\masks\gas_33481.png,562,478,0.3781280517578125,5.2585641269584836e-05,521966515.82794327,27447.9439560633,9.829655429971821e-05,0.00010125441450489246,7.391825566952257e-05,0.00010565864014291297,0.00011230916140227579,8.264782747262052e-05,3.0294019040544144e-05,256,256,256
gas_33490,WL,train,dataset\WL\train\images\gas_33490.jpg,dataset\WL\train\masks\gas_33490.png,432,367,0.74884033203125,4.769423678457947e-05,665201261.6912261,31726.266484502354,0.00026799647108957983,0.0005466741497825877,0.0009398580648299734,0.000204919582529419,0.0004020659119061956,0.0010117777218295204,0.0006718615937403936,256,256,256
gas_33496,WL,train,dataset\WL\train\images\gas_33496.jpg,dataset\WL\train\masks\gas_33496.png,432,367,0.3616485595703125,0.00017582598683586154,383928860.9365629,67504.67084893942,0.00043476382144737205,0.0007264005910413183,0.0007616646868222226,0.0003130487124194588,0.0005789733901684777,0.0006613576327560758,0.00032690086537485053,256,256,256
gas_334c7f1cc44381b6,WL,train,dataset\WL\train\images\gas_334c7f1cc44381b6.jpg,dataset\WL\train\masks\gas_334c7f1cc44381b6.png,1158,1008,0.38751220703125,0.00027456257128384993,1241234718.499531,340796.5958780169,0.0003420717602214023,0.00042810520743237805,0.000621162808929737,0.0001997671176534669,0.0003423701856620472,0.0005373201865376893,0.00027909104870833465,256,256,256
gas_33512,WL,train,dataset\WL\train\images\gas_33512.jpg,dataset\WL\train\masks\gas_33512.png,432,367,0.283843994140625,2.7591089999412905e-05,438274899.1050212,12092.482185690249,6.189806547270908e-05,4.423519535390903e-05,6.250143444905991e-05,3.180121285682507e-05,3.623966244467213e-05,8.145936205156911e-05,3.5929109213950927e-05,256,256,256
gas_33513,WL,train,dataset\WL\train\images\gas_33513.jpg,dataset\WL\train\masks\gas_33513.png,430,368,0.3602142333984375,7.655222553922657e-05,558597851.1856054,42761.908689687785,0.00022582285640430048,0.00036028714474423086,0.00043161166267816455,0.0001976874852830796,0.00030391014190743666,0.0006326433251103213,0.00020578880627386407,256,256,256
gas_33519,WL,train,dataset\WL\train\images\gas_33519.jpg,dataset\WL\train\masks\gas_33519.png,432,367,0.7743072509765625,0.0001011607241026632,895890026.6361552,90628.88381086769,0.0003921307007643313,0.0006572470411997151,0.0007199969651269724,0.00029367298250097633,0.0006205056004298916,0.0010896607093048387,0.00032786626436264105,256,256,256
gas_33523,WL,train,dataset\WL\train\images\gas_33523.jpg,dataset\WL\train\masks\gas_33523.png,431,367,0.3179931640625,0.00012560381677301943,261437964.87381783,32837.6062375221,0.00021879514727770003,0.00048488714443200014,0.0006608576028852774,0.00019406809935113226,0.00028278207519716916,0.0005233569604943182,0.0004420624556075774,256,256,256
gas_33524,WL,train,dataset\WL\train\images\gas_33524.jpg,dataset\WL\train\masks\gas_33524.png,431,367,0.4249114990234375,4.188928703798298e-05,258957491.0208688,10847.544672009073,0.00015355694688913235,0.0003337656497185541,0.0004414069106104101,0.00016421649810724896,0.00031886145688397237,0.0004646575951857789,0.00028784996372127776,256,256,256
gas_33526,WL,train,dataset\WL\train\images\gas_33526.jpg,dataset\WL\train\masks\gas_33526.png,431,367,0.17498779296875,6.085726239360403e-05,199886770.3633986,12164.561633015423,0.00029121967977286073,0.00042671724997292773,0.0003941656324989709,0.00018493162293401212,0.0004375701392426975,0.00048148813802912244,0.00016804918767402387,256,256,256
gas_33530,WL,train,dataset\WL\train\images\gas_33530.jpg,dataset\WL\train\masks\gas_33530.png,432,367,0.516510009765625,1.6157995037874458e-05,982901470.8548405,15881.717088792018,5.687750708253928e-05,9.605525043390644e-05,8.833565419890746e-05,4.7092057195248865e-05,8.261920449597736e-05,0.00011547621891768907,4.689733958636614e-05,256,256,256
gas_33535,WL,train,dataset\WL\train\images\gas_33535.jpg,dataset\WL\train\masks\gas_33535.png,430,367,0.3631439208984375,2.018411481724285e-05,592409332.4608073,11957.257985195127,5.653134998419365e-05,7.699557234256033e-05,7.960319787320521e-05,4.1194432468644445e-05,7.415149986207343e-05,7.632498573524195e-05,2.307184788901156e-05,256,256,256
gas_33537,WL,train,dataset\WL\train\images\gas_33537.jpg,dataset\WL\train\masks\gas_33537.png,431,367,0.5134124755859375,6.678074026220313e-05,823206359.5518034,54974.33007942278,7.739139290144896e-05,0.00020428509402856696,0.00024454774063183653,7.229492265832571e-05,0.00022175720775163143,0.000302332174297195,0.00016715634773038757,256,256,256
gas_33543,WL,train,dataset\WL\train\images\gas_33543.jpg,dataset\WL\train\masks\gas_33543.png,431,367,0.9096527099609375,3.631085126624342e-05,1015627547.9720104,36878.30083631117,0.00016563596882296719,0.0003320442725524835,0.0006293646019288217,0.0001714148111455349,0.0002710915133426057,0.0004676397616884643,0.0004637286331058545,256,256,256
gas_33545d85a0dee282,WL,train,dataset\WL\train\images\gas_33545d85a0dee282.jpg,dataset\WL\train\masks\gas_33545d85a0dee282.png,1158,1009,0.2629852294921875,0.0004123907273341853,815854208.0531485,336450.71025769366,0.00024920138767243636,0.0005179483791360818,0.001061460788883135,0.00018471523091753047,0.0004688980305559725,0.0006251674011033823,0.0008122594012106986,256,256,256
gas_33550,WL,train,dataset\WL\train\images\gas_33550.jpg,dataset\WL\train\masks\gas_33550.png,430,367,0.0886993408203125,2.849199963345393e-05,344499358.5959861,9815.475598841951,5.5615859643049556e-05,7.54152267476908e-05,6.50962681141986e-05,5.344666038306883e-05,6.880509609556872e-05,5.219649220049686e-05,3.011832573813344e-05,256,256,256
gas_33557,WL,train,dataset\WL\train\images\gas_33557.jpg,dataset\WL\train\masks\gas_33557.png,431,367,0.6446533203125,6.153988273171652e-05,604193344.2431067,37181.987552004415,0.00024576594799522567,0.00019335744061965937,0.00022236578807303373,0.00016373951763247276,0.0002138640865777213,0.00020841798404693028,8.141685482894066e-05,256,256,256
gas_33563,WL,train,dataset\WL\train\images\gas_33563.jpg,dataset\WL\train\masks\gas_33563.png,431,367,0.30963134765625,3.182391752059864e-05,669778597.2809228,21314.97883693034,0.00011933252395349497,0.00015663065614597254,0.00018062055482256863,9.667157048861233e-05,0.00013212210732613342,0.0002285222218354754,6.128803086907365e-05,256,256,256
gas_33576,WL,train,dataset\WL\train\images\gas_33576.jpg,dataset\WL\train\masks\gas_33576.png,215,225,0.271392822265625,5.4625280199531844e-05,86134758.4885813,4705.135317357757,0.0003009162079048809,0.00021605151927533858,8.043380563734094e-05,0.00046097343635908514,0.0004121477415506208,4.420650085993306e-05,0.00022048240226753995,256,256,256
gas_33591,WL,train,dataset\WL\train\images\gas_33591.jpg,dataset\WL\train\masks\gas_33591.png,430,367,0.1284942626953125,3.476712163738256e-05,404134963.794479,14050.609444161848,5.467219406222622e-05,8.65754030558843e-05,8.085578241469815e-05,3.507257398342572e-05,7.160893472679934e-05,7.458457700365672e-05,3.7622829634844236e-05,256,256,256
gas_33592,WL,train,dataset\WL\train\images\gas_33592.jpg,dataset\WL\train\masks\gas_33592.png,566,478,0.2028961181640625,4.656876528960029e-05,743397326.2684816,34619.09560391333,0.0001303036775396832,0.0001235210237117096,0.00011083940801590191,9.097146386406781e-05,0.00010813056853440667,0.00010627587181712952,1.9464269523781293e-05,256,256,256
gas_33599,WL,train,dataset\WL\train\images\gas_33599.jpg,dataset\WL\train\masks\gas_33599.png,431,367,0.226654052734375,9.779292003726476e-05,426306908.7977854,41689.79744339535,0.00024963010189559497,0.00013461599464784356,0.00013177870513737195,0.0002388978620673211,0.00014718500883861434,0.0001749026516517574,0.00011785139675822302,256,256,256
gas_33603,WL,train,dataset\WL\train\images\gas_33603.jpg,dataset\WL\train\masks\gas_33603.png,1080,934,0.2285614013671875,3.912458921711738e-05,1284606153.0362782,50259.688043325805,2.851352408336937e-05,4.0123181781572605e-05,3.909367399717934e-05,1.4980068942729623e-05,2.3722146389913586e-05,2.67062529743095e-05,1.2639165482596497e-05,256,256,256
gas_33608,WL,train,dataset\WL\train\images\gas_33608.jpg,dataset\WL\train\masks\gas_33608.png,431,367,0.38018798828125,4.8567704834519774e-05,522226421.37417936,25363.33869008869,0.00010865045691287937,0.00017027075871640191,0.00023323994124423129,9.066815847814243e-05,0.00015583870150989615,0.0003854439963637756,0.00012458948433135192,256,256,256
gas_33614,WL,train,dataset\WL\train\images\gas_33614.jpg,dataset\WL\train\masks\gas_33614.png,430,367,0.2366790771484375,4.737449527049612e-05,215943443.11387932,10230.211624493124,0.00011207160223011859,9.229303082921526e-05,0.00011943046523777707,0.0001282806495244927,0.00010139872803168667,0.0001716311319956863,4.691600580946514e-05,256,256,256
gas_33616,WL,train,dataset\WL\train\images\gas_33616.jpg,dataset\WL\train\masks\gas_33616.png,430,368,0.5262451171875,8.674743047568398e-05,333066547.2078738,28892.66714769115,0.00010508844319376736,0.00018402398450145007,0.00020577358111026342,0.00010610352679490441,0.00018486875817479202,0.0002528262368717765,0.00010068513791649606,256,256,256
gas_33622,WL,train,dataset\WL\train\images\gas_33622.jpg,dataset\WL\train\masks\gas_33622.png,430,368,0.7524261474609375,6.177180976706219e-05,576329493.0744789,35600.91580934409,0.00011640571547634728,0.0003058806998262233,0.0003711970192028796,0.000124105071556459,0.00039701155169625976,0.000590181400014172,0.0002547913037265323,256,256,256
gas_33625,WL,train,dataset\WL\train\images\gas_33625.jpg,dataset\WL\train\masks\gas_33625.png,430,367,0.60186767578125,3.0048180681217042e-05,802896353.5359018,24125.574699337092,9.057914445843201e-05,0.00015696885904490816,0.00018555417972545944,7.240583345599149e-05,0.00017526915682634602,0.0002528951844895214,9.497503526702744e-05,256,256,256
gas_33627,WL,train,dataset\WL\train\images\gas_33627.jpg,dataset\WL\train\masks\gas_33627.png,430,368,0.9165802001953125,3.1616164407311336e-05,886888840.2144406,28040.023383229425,5.3875038799053226e-05,0.00026053195536152973,0.000628130086266019,6.69650245708219e-05,0.0002140025448700366,0.0003981186634193519,0.0005742550474669658,256,256,256
gas_33629,WL,train,dataset\WL\train\images\gas_33629.jpg,dataset\WL\train\masks\gas_33629.png,431,367,0.41204833984375,2.8034412640914913e-05,775676576.3676122,21745.63721778179,8.673923443028027e-05,0.00020385785106211076,0.0002966782765633109,6.562284262880304e-05,0.0001319688488967215,0.0002841614244757664,0.00020993904213303065,256,256,256
