image,modal,split,image_path,mask_path,width,height,scale,global_hfr,full_power,high_power
gas_33295,WL,train,dataset\WL\train\images\gas_33295.jpg,dataset\WL\train\masks\gas_33295.png,432,367,0.225372314453125,7.976432002602204e-05,597762786.63431,47680.142212745835
gas_33296,WL,train,dataset\WL\train\images\gas_33296.jpg,dataset\WL\train\masks\gas_33296.png,431,367,0.621002197265625,6.081252446371625e-05,675370852.4433368,41071.00648629132
gas_33304,WL,train,dataset\WL\train\images\gas_33304.jpg,dataset\WL\train\masks\gas_33304.png,431,368,0.5975494384765625,2.6806556077589338e-05,1120166203.0817688,30027.79813913176
gas_33307,WL,train,dataset\WL\train\images\gas_33307.jpg,dataset\WL\train\masks\gas_33307.png,430,367,0.1813201904296875,6.375903406056116e-05,652028317.0645138,41572.6956761667
gas_33311,WL,train,dataset\WL\train\images\gas_33311.jpg,dataset\WL\train\masks\gas_33311.png,430,367,0.5652923583984375,2.7002337371097564e-05,770926665.164229,20816.82190113968
gas_33312,WL,train,dataset\WL\train\images\gas_33312.jpg,dataset\WL\train\masks\gas_33312.png,430,368,0.3787841796875,0.00010425070041781889,566007509.0754633,59006.67926286203
gas_33314,WL,train,dataset\WL\train\images\gas_33314.jpg,dataset\WL\train\masks\gas_33314.png,430,368,0.7008819580078125,5.3648572723192966e-05,860792774.8985163,46180.30378374212
gas_33319,WL,train,dataset\WL\train\images\gas_33319.jpg,dataset\WL\train\masks\gas_33319.png,433,367,0.344390869140625,6.0510423468855436e-05,954618643.8304037,57764.37838944221
gas_33323,WL,train,dataset\WL\train\images\gas_33323.jpg,dataset\WL\train\masks\gas_33323.png,433,368,0.3534698486328125,8.354960386704964e-05,871347635.6940866,72800.7497927312
gas_33331,WL,train,dataset\WL\train\images\gas_33331.jpg,dataset\WL\train\masks\gas_33331.png,1080,934,0.185028076171875,3.044212181970449e-05,1281164804.007812,39001.37503472364
gas_33338,WL,train,dataset\WL\train\images\gas_33338.jpg,dataset\WL\train\masks\gas_33338.png,432,367,0.3564910888671875,7.700411917271608e-05,580531932.5084199,44703.35011444554
gas_33367,WL,train,dataset\WL\train\images\gas_33367.jpg,dataset\WL\train\masks\gas_33367.png,407,367,0.7733917236328125,2.9527470155484176e-05,586549430.3908957,17319.320800583417
gas_33368,WL,train,dataset\WL\train\images\gas_33368.jpg,dataset\WL\train\masks\gas_33368.png,431,367,0.2816314697265625,2.090748782842455e-05,450875252.0966399,9426.668845348348
gas_33388,WL,train,dataset\WL\train\images\gas_33388.jpg,dataset\WL\train\masks\gas_33388.png,433,367,0.3607177734375,8.889845466046995e-05,432580074.1814379,38455.70011164129
gas_33394,WL,train,dataset\WL\train\images\gas_33394.jpg,dataset\WL\train\masks\gas_33394.png,432,367,0.4240264892578125,4.979141085322832e-05,337202707.8500884,16789.79856738487
gas_33415,WL,train,dataset\WL\train\images\gas_33415.jpg,dataset\WL\train\masks\gas_33415.png,429,365,0.4969940185546875,7.500327229255855e-05,286037692.88685894,21453.76296552832
gas_33421,WL,train,dataset\WL\train\images\gas_33421.jpg,dataset\WL\train\masks\gas_33421.png,431,367,0.448944091796875,7.03489413759055e-05,634346487.5749326,44625.6038664205
gas_33431,WL,train,dataset\WL\train\images\gas_33431.jpg,dataset\WL\train\masks\gas_33431.png,430,367,0.2822265625,2.047005365739178e-05,351412455.6814763,7193.431823675631
gas_33436,WL,train,dataset\WL\train\images\gas_33436.jpg,dataset\WL\train\masks\gas_33436.png,432,368,0.2328948974609375,4.5774977618690874e-05,1437643294.542837,65808.08963135937
gas_33442,WL,train,dataset\WL\train\images\gas_33442.jpg,dataset\WL\train\masks\gas_33442.png,432,367,0.3228912353515625,4.65629981773656e-05,432917960.7646291,20157.958218032258
gas_33455,WL,train,dataset\WL\train\images\gas_33455.jpg,dataset\WL\train\masks\gas_33455.png,433,367,0.2872467041015625,7.356097764805203e-05,823809102.2822607,60600.20295924718
gas_33460,WL,train,dataset\WL\train\images\gas_33460.jpg,dataset\WL\train\masks\gas_33460.png,1078,934,0.0832672119140625,0.00013905683893770024,249343512.5114341,34672.920659462936
gas_33472,WL,train,dataset\WL\train\images\gas_33472.jpg,dataset\WL\train\masks\gas_33472.png,431,367,0.2223663330078125,9.9453622738635e-05,315018393.3992157,31329.720452856505
gas_33473,WL,train,dataset\WL\train\images\gas_33473.jpg,dataset\WL\train\masks\gas_33473.png,432,367,0.232391357421875,5.107156573848086e-05,1013638376.9255513,51768.09900220034
gas_33476,WL,train,dataset\WL\train\images\gas_33476.jpg,dataset\WL\train\masks\gas_33476.png,434,367,0.56341552734375,4.039929304362169e-05,829783181.6198695,33522.65391692986
gas_33481,WL,train,dataset\WL\train\images\gas_33481.jpg,dataset\WL\train\masks\gas_33481.png,562,478,0.3781280517578125,5.2585641269584836e-05,521966515.82794327,27447.9439560633
gas_33490,WL,train,dataset\WL\train\images\gas_33490.jpg,dataset\WL\train\masks\gas_33490.png,432,367,0.74884033203125,4.769423678457947e-05,665201261.6912261,31726.266484502354
gas_33496,WL,train,dataset\WL\train\images\gas_33496.jpg,dataset\WL\train\masks\gas_33496.png,432,367,0.3616485595703125,0.00017582598683586154,383928860.9365629,67504.67084893942
gas_334c7f1cc44381b6,WL,train,dataset\WL\train\images\gas_334c7f1cc44381b6.jpg,dataset\WL\train\masks\gas_334c7f1cc44381b6.png,1158,1008,0.38751220703125,0.00027456257128384993,1241234718.499531,340796.5958780169
gas_33512,WL,train,dataset\WL\train\images\gas_33512.jpg,dataset\WL\train\masks\gas_33512.png,432,367,0.283843994140625,2.7591089999412905e-05,438274899.1050212,12092.482185690249
gas_33513,WL,train,dataset\WL\train\images\gas_33513.jpg,dataset\WL\train\masks\gas_33513.png,430,368,0.3602142333984375,7.655222553922657e-05,558597851.1856054,42761.908689687785
gas_33519,WL,train,dataset\WL\train\images\gas_33519.jpg,dataset\WL\train\masks\gas_33519.png,432,367,0.7743072509765625,0.0001011607241026632,895890026.6361552,90628.88381086769
gas_33523,WL,train,dataset\WL\train\images\gas_33523.jpg,dataset\WL\train\masks\gas_33523.png,431,367,0.3179931640625,0.00012560381677301943,261437964.87381783,32837.6062375221
gas_33524,WL,train,dataset\WL\train\images\gas_33524.jpg,dataset\WL\train\masks\gas_33524.png,431,367,0.4249114990234375,4.188928703798298e-05,258957491.0208688,10847.544672009073
gas_33526,WL,train,dataset\WL\train\images\gas_33526.jpg,dataset\WL\train\masks\gas_33526.png,431,367,0.17498779296875,6.085726239360403e-05,199886770.3633986,12164.561633015423
gas_33530,WL,train,dataset\WL\train\images\gas_33530.jpg,dataset\WL\train\masks\gas_33530.png,432,367,0.516510009765625,1.6157995037874458e-05,982901470.8548405,15881.717088792018
gas_33535,WL,train,dataset\WL\train\images\gas_33535.jpg,dataset\WL\train\masks\gas_33535.png,430,367,0.3631439208984375,2.018411481724285e-05,592409332.4608073,11957.257985195127
gas_33537,WL,train,dataset\WL\train\images\gas_33537.jpg,dataset\WL\train\masks\gas_33537.png,431,367,0.5134124755859375,6.678074026220313e-05,823206359.5518034,54974.33007942278
gas_33543,WL,train,dataset\WL\train\images\gas_33543.jpg,dataset\WL\train\masks\gas_33543.png,431,367,0.9096527099609375,3.631085126624342e-05,1015627547.9720104,36878.30083631117
gas_33545d85a0dee282,WL,train,dataset\WL\train\images\gas_33545d85a0dee282.jpg,dataset\WL\train\masks\gas_33545d85a0dee282.png,1158,1009,0.2629852294921875,0.0004123907273341853,815854208.0531485,336450.71025769366
gas_33550,WL,train,dataset\WL\train\images\gas_33550.jpg,dataset\WL\train\masks\gas_33550.png,430,367,0.0886993408203125,2.849199963345393e-05,344499358.5959861,9815.475598841951
gas_33557,WL,train,dataset\WL\train\images\gas_33557.jpg,dataset\WL\train\masks\gas_33557.png,431,367,0.6446533203125,6.153988273171652e-05,604193344.2431067,37181.987552004415
gas_33563,WL,train,dataset\WL\train\images\gas_33563.jpg,dataset\WL\train\masks\gas_33563.png,431,367,0.30963134765625,3.182391752059864e-05,669778597.2809228,21314.97883693034
gas_33576,WL,train,dataset\WL\train\images\gas_33576.jpg,dataset\WL\train\masks\gas_33576.png,215,225,0.271392822265625,5.4625280199531844e-05,86134758.4885813,4705.135317357757
gas_33591,WL,train,dataset\WL\train\images\gas_33591.jpg,dataset\WL\train\masks\gas_33591.png,430,367,0.1284942626953125,3.476712163738256e-05,404134963.794479,14050.609444161848
gas_33592,WL,train,dataset\WL\train\images\gas_33592.jpg,dataset\WL\train\masks\gas_33592.png,566,478,0.2028961181640625,4.656876528960029e-05,743397326.2684816,34619.09560391333
gas_33599,WL,train,dataset\WL\train\images\gas_33599.jpg,dataset\WL\train\masks\gas_33599.png,431,367,0.226654052734375,9.779292003726476e-05,426306908.7977854,41689.79744339535
gas_33603,WL,train,dataset\WL\train\images\gas_33603.jpg,dataset\WL\train\masks\gas_33603.png,1080,934,0.2285614013671875,3.912458921711738e-05,1284606153.0362782,50259.688043325805
gas_33608,WL,train,dataset\WL\train\images\gas_33608.jpg,dataset\WL\train\masks\gas_33608.png,431,367,0.38018798828125,4.8567704834519774e-05,522226421.37417936,25363.33869008869
gas_33614,WL,train,dataset\WL\train\images\gas_33614.jpg,dataset\WL\train\masks\gas_33614.png,430,367,0.2366790771484375,4.737449527049612e-05,215943443.11387932,10230.211624493124
gas_33616,WL,train,dataset\WL\train\images\gas_33616.jpg,dataset\WL\train\masks\gas_33616.png,430,368,0.5262451171875,8.674743047568398e-05,333066547.2078738,28892.66714769115
gas_33622,WL,train,dataset\WL\train\images\gas_33622.jpg,dataset\WL\train\masks\gas_33622.png,430,368,0.7524261474609375,6.177180976706219e-05,576329493.0744789,35600.91580934409
gas_33625,WL,train,dataset\WL\train\images\gas_33625.jpg,dataset\WL\train\masks\gas_33625.png,430,367,0.60186767578125,3.0048180681217042e-05,802896353.5359018,24125.574699337092
gas_33627,WL,train,dataset\WL\train\images\gas_33627.jpg,dataset\WL\train\masks\gas_33627.png,430,368,0.9165802001953125,3.1616164407311336e-05,886888840.2144406,28040.023383229425
gas_33629,WL,train,dataset\WL\train\images\gas_33629.jpg,dataset\WL\train\masks\gas_33629.png,431,367,0.41204833984375,2.8034412640914913e-05,775676576.3676122,21745.63721778179
gas_33636,WL,train,dataset\WL\train\images\gas_33636.jpg,dataset\WL\train\masks\gas_33636.png,430,367,0.3908538818359375,0.00012267605178547562,228584707.0983776,28041.869365368344
gas_33641,WL,train,dataset\WL\train\images\gas_33641.jpg,dataset\WL\train\masks\gas_33641.png,430,368,0.3878326416015625,4.562589983139514e-05,346440796.4552711,15806.673076576952
gas_33647,WL,train,dataset\WL\train\images\gas_33647.jpg,dataset\WL\train\masks\gas_33647.png,565,478,0.692108154296875,4.9236965582985985e-05,196702925.15432525,9685.05515589618
gas_33655,WL,train,dataset\WL\train\images\gas_33655.jpg,dataset\WL\train\masks\gas_33655.png,531,484,0.413970947265625,0.0001341753465197665,983890173.003983,132013.80490020243
gas_33661,WL,train,dataset\WL\train\images\gas_33661.jpg,dataset\WL\train\masks\gas_33661.png,565,482,0.2818145751953125,0.00014833636214256994,511392022.9563398,75858.03231407306
gas_33679,WL,train,dataset\WL\train\images\gas_33679.jpg,dataset\WL\train\masks\gas_33679.png,1087,934,0.1346282958984375,0.0002283371261874519,527017461.26788175,120337.65255651486
gas_33683,WL,train,dataset\WL\train\images\gas_33683.jpg,dataset\WL\train\masks\gas_33683.png,531,484,0.208709716796875,6.520696693384522e-05,740203540.5508652,48266.42779301542
gas_33686,WL,train,dataset\WL\train\images\gas_33686.jpg,dataset\WL\train\masks\gas_33686.png,531,478,0.2310638427734375,2.9086195353980943e-05,589141416.7336257,17135.882338235333
gas_33692,WL,train,dataset\WL\train\images\gas_33692.jpg,dataset\WL\train\masks\gas_33692.png,531,479,0.2783050537109375,3.5652501538314064e-05,368204607.1368244,13127.415322359959
gas_33694,WL,train,dataset\WL\train\images\gas_33694.jpg,dataset\WL\train\masks\gas_33694.png,532,484,0.265625,4.954439273962685e-05,810048769.6495812,40133.37438177037
gas_33698,WL,train,dataset\WL\train\images\gas_33698.jpg,dataset\WL\train\masks\gas_33698.png,532,478,0.89288330078125,6.354205874796126e-05,894422116.9905729,56833.42270329087
gas_33703,WL,train,dataset\WL\train\images\gas_33703.jpg,dataset\WL\train\masks\gas_33703.png,532,484,0.21612548828125,8.26021978112025e-05,750054392.0158707,61956.14125845618
gas_33706,WL,train,dataset\WL\train\images\gas_33706.jpg,dataset\WL\train\masks\gas_33706.png,431,368,0.3188629150390625,4.907426009663295e-05,701261645.1996,34413.896372317904
gas_33709,WL,train,dataset\WL\train\images\gas_33709.jpg,dataset\WL\train\masks\gas_33709.png,432,368,0.4077911376953125,7.01695215952631e-05,786808097.5231062,55209.947790475475
gas_33717,WL,train,dataset\WL\train\images\gas_33717.jpg,dataset\WL\train\masks\gas_33717.png,432,368,0.224090576171875,4.836208695685965e-05,860953373.121599,41637.5018967084
gas_33718,WL,train,dataset\WL\train\images\gas_33718.jpg,dataset\WL\train\masks\gas_33718.png,432,368,0.251678466796875,5.067967676045294e-05,786227648.623022,39845.763092345725
gas_33723,WL,train,dataset\WL\train\images\gas_33723.jpg,dataset\WL\train\masks\gas_33723.png,430,367,0.343658447265625,5.493435827888401e-05,216670524.3415916,11902.656212654652
gas_33729,WL,train,dataset\WL\train\images\gas_33729.jpg,dataset\WL\train\masks\gas_33729.png,433,368,0.8056488037109375,0.00012309273608370096,803061253.2991308,98851.00691139603
gas_33730,WL,train,dataset\WL\train\images\gas_33730.jpg,dataset\WL\train\masks\gas_33730.png,431,368,0.548095703125,9.69725134746866e-05,336457284.60524404,32627.108565038492
gas_33734,WL,train,dataset\WL\train\images\gas_33734.jpg,dataset\WL\train\masks\gas_33734.png,432,367,0.721710205078125,4.449277949568009e-05,703439362.3857903,31297.97243921277
gas_33763,WL,train,dataset\WL\train\images\gas_33763.jpg,dataset\WL\train\masks\gas_33763.png,418,368,0.5580902099609375,4.3986570339029926e-05,597695023.2669896,26290.554182221564
gas_33767,WL,train,dataset\WL\train\images\gas_33767.jpg,dataset\WL\train\masks\gas_33767.png,429,366,0.442657470703125,4.6874147096777784e-05,750078245.003368,35159.2779903808
gas_33783,WL,train,dataset\WL\train\images\gas_33783.jpg,dataset\WL\train\masks\gas_33783.png,417,366,0.42474365234375,5.9900088470460835e-05,669492940.9496042,40102.6863932303
gas_33786,WL,train,dataset\WL\train\images\gas_33786.jpg,dataset\WL\train\masks\gas_33786.png,417,366,0.1472625732421875,4.423258376995445e-05,642932900.9108496,28438.583397998977
gas_33789,WL,train,dataset\WL\train\images\gas_33789.jpg,dataset\WL\train\masks\gas_33789.png,417,366,0.114501953125,5.163959892663385e-05,778302438.8507805,40191.22578587527
gas_33790,WL,train,dataset\WL\train\images\gas_33790.jpg,dataset\WL\train\masks\gas_33790.png,417,366,0.3359832763671875,2.359033980434242e-05,815735835.0704498,19243.485539890935
gas_33793,WL,train,dataset\WL\train\images\gas_33793.jpg,dataset\WL\train\masks\gas_33793.png,435,368,0.238128662109375,7.319555384185841e-05,1198620224.0068896,87733.67114223668
gas_33794,WL,train,dataset\WL\train\images\gas_33794.jpg,dataset\WL\train\masks\gas_33794.png,434,367,0.5565338134765625,2.457323977032745e-05,995956602.8681892,24473.88040312081
gas_33795,WL,train,dataset\WL\train\images\gas_33795.jpg,dataset\WL\train\masks\gas_33795.png,434,367,0.504241943359375,2.4489329988019124e-05,1044396262.5791311,25576.56471255421
gas_33803,WL,train,dataset\WL\train\images\gas_33803.jpg,dataset\WL\train\masks\gas_33803.png,417,366,0.358642578125,5.861684704456332e-05,559147181.4461515,32775.44481022775
gas_33804,WL,train,dataset\WL\train\images\gas_33804.jpg,dataset\WL\train\masks\gas_33804.png,406,475,0.492401123046875,3.1022907964063956e-05,302369349.75483286,9380.376508598045
gas_33809,WL,train,dataset\WL\train\images\gas_33809.jpg,dataset\WL\train\masks\gas_33809.png,418,368,0.3834991455078125,6.767316157293845e-05,611363834.2835525,41372.923537322014
gas_33810854ffe4ac2f,WL,train,dataset\WL\train\images\gas_33810854ffe4ac2f.jpg,dataset\WL\train\masks\gas_33810854ffe4ac2f.png,1156,1008,0.1930999755859375,0.00025363169329940425,833772752.2645139,211471.19498375332
gas_33811,WL,train,dataset\WL\train\images\gas_33811.jpg,dataset\WL\train\masks\gas_33811.png,356,367,0.7026519775390625,3.158516464794799e-05,491710116.38329864,15530.744985028155
gas_33819,WL,train,dataset\WL\train\images\gas_33819.jpg,dataset\WL\train\masks\gas_33819.png,397,368,0.5086517333984375,5.0655050880562434e-05,573752575.2244215,29063.465890846797
gas_33820,WL,train,dataset\WL\train\images\gas_33820.jpg,dataset\WL\train\masks\gas_33820.png,419,368,0.459320068359375,2.2866886165947772e-05,703285685.127136,16081.953703942807
gas_33821,WL,train,dataset\WL\train\images\gas_33821.jpg,dataset\WL\train\masks\gas_33821.png,419,368,0.4579010009765625,2.5796975691074865e-05,677680016.552895,17482.094913342244
gas_33827,WL,train,dataset\WL\train\images\gas_33827.jpg,dataset\WL\train\masks\gas_33827.png,567,483,0.1613311767578125,6.680120937633383e-05,864657565.6038758,57760.171078735606
gas_33830,WL,train,dataset\WL\train\images\gas_33830.jpg,dataset\WL\train\masks\gas_33830.png,403,365,0.836334228515625,7.690324539321835e-05,827515058.5169395,63638.59361171164
gas_33841,WL,train,dataset\WL\train\images\gas_33841.jpg,dataset\WL\train\masks\gas_33841.png,405,367,0.694305419921875,3.725904701591568e-05,727942871.1541712,27122.457661233915
gas_33842,WL,train,dataset\WL\train\images\gas_33842.jpg,dataset\WL\train\masks\gas_33842.png,417,366,0.1983642578125,7.997342142336941e-05,678887573.1630605,54292.961987657975
gas_33849,WL,train,dataset\WL\train\images\gas_33849.jpg,dataset\WL\train\masks\gas_33849.png,432,369,0.593658447265625,3.5582879452262214e-05,505552028.1078356,17988.996873007793
gas_33860,WL,train,dataset\WL\train\images\gas_33860.jpg,dataset\WL\train\masks\gas_33860.png,433,367,0.5364532470703125,3.375905601462819e-05,655877230.9746711,22141.796179193156
gas_33869,WL,train,dataset\WL\train\images\gas_33869.jpg,dataset\WL\train\masks\gas_33869.png,471,481,0.8274383544921875,5.1845625557780085e-05,944733578.592357,48980.30336756095
gas_33870161d0826b6e,WL,train,dataset\WL\train\images\gas_33870161d0826b6e.jpg,dataset\WL\train\masks\gas_33870161d0826b6e.png,1156,1007,0.1972808837890625,0.00015835180791454274,650791585.9738868,103054.02421453755
